Aimag,Year,Season,Seasonal_SPEI3
Tuv,1971,MAM,1.8823768092313056
Tuv,1971,SON,1.056748087946256
Tuv,1972,DJF,0.6799581814249492
Tuv,1972,JJA,0.12814475307434112
Tuv,1972,MAM,1.0234275275450004
Tuv,1972,SON,1.4909680364520215
Tuv,1973,DJF,1.2556288110056062
Tuv,1973,JJA,2.054881598487475
Tuv,1973,MAM,0.5816085728882835
Tuv,1973,SON,1.8785019292214344
Tuv,1974,DJF,0.23600379332195306
Tuv,1974,JJA,0.11938118501313197
Tuv,1974,MAM,0.35120530804860445
Tuv,1974,SON,1.5088750153089392
Tuv,1975,DJF,0.4308558778263777
Tuv,1975,JJA,1.5975735798223794
Tuv,1975,MAM,1.8965318244684943
Tuv,1975,SON,1.3547125258639763
Tuv,1976,DJF,0.040214045840367856
Tuv,1976,JJA,1.9478912155851718
Tuv,1976,MAM,2.2985187402299463
Tuv,1976,SON,1.1321915405717238
Tuv,1977,DJF,1.432107467381562
Tuv,1977,JJA,0.5702684562232838
Tuv,1977,MAM,1.5984439364659164
Tuv,1977,SON,-0.3267858390088708
Tuv,1978,DJF,0.35384990740414796
Tuv,1978,JJA,0.6712438073164129
Tuv,1978,MAM,0.46293977981049905
Tuv,1978,SON,-0.06749875546006945
Tuv,1979,DJF,1.30297441112854
Tuv,1979,JJA,0.7399911201222407
Tuv,1979,MAM,2.0702250551814334
Tuv,1979,SON,0.09815003033695627
Tuv,1980,DJF,0.3398535455456718
Tuv,1980,JJA,0.11964886182851149
Tuv,1980,MAM,1.5630245861712742
Tuv,1980,SON,0.3276649987169034
Tuv,1981,DJF,1.0019006772656587
Tuv,1981,JJA,0.13765432337581487
Tuv,1981,MAM,1.8922617061368783
Tuv,1981,SON,1.1124348591028368
Tuv,1982,DJF,0.42767158837062635
Tuv,1982,JJA,1.293206405225794
Tuv,1982,MAM,0.16343553122455942
Tuv,1982,SON,1.024116832068775
Tuv,1983,DJF,0.7808613884726392
Tuv,1983,JJA,1.7220872696117522
Tuv,1983,MAM,-0.0014625347472209547
Tuv,1983,SON,0.6100929580780341
Tuv,1984,DJF,0.4019504293200502
Tuv,1984,JJA,0.9651093550638992
Tuv,1984,MAM,1.012942538884292
Tuv,1984,SON,1.9590402639287556
Tuv,1985,DJF,1.1683301277144258
Tuv,1985,JJA,1.7757148050122278
Tuv,1985,MAM,2.060162021195617
Tuv,1985,SON,0.5791950092542656
Tuv,1986,DJF,0.6935746265247306
Tuv,1986,JJA,1.2351245356472762
Tuv,1986,MAM,1.2940869115124745
Tuv,1986,SON,0.4822871051866043
Tuv,1987,DJF,1.148940559441029
Tuv,1987,JJA,0.6749451249733085
Tuv,1987,MAM,0.9218376475343741
Tuv,1987,SON,1.5463702379264697
Tuv,1988,DJF,0.6593685093916795
Tuv,1988,JJA,1.501166369062597
Tuv,1988,MAM,1.5016335936646974
Tuv,1988,SON,1.432495372865247
Tuv,1989,DJF,0.10677042813155305
Tuv,1989,JJA,0.09359563503051947
Tuv,1989,MAM,0.3565672639719187
Tuv,1989,SON,0.4834209957722106
Tuv,1990,DJF,-0.22963268220659114
Tuv,1990,JJA,1.7221232308032808
Tuv,1990,MAM,0.4383261453334086
Tuv,1990,SON,1.0798122961945513
Tuv,1991,DJF,0.517216385775109
Tuv,1991,JJA,0.7924606698950748
Tuv,1991,MAM,0.8384328568577619
Tuv,1991,SON,1.0596062306913507
Tuv,1992,DJF,-0.29884576617510017
Tuv,1992,JJA,0.6307289539234944
Tuv,1992,MAM,-0.28171169660781825
Tuv,1992,SON,1.0452430066828924
Tuv,1993,DJF,0.3231886601077516
Tuv,1993,JJA,1.7269674613304205
Tuv,1993,MAM,0.5037895871703689
Tuv,1993,SON,1.511336455064273
Tuv,1994,DJF,0.6843047028799332
Tuv,1994,JJA,1.4136626523897518
Tuv,1994,MAM,0.23467818755446054
Tuv,1994,SON,1.078617331331986
Tuv,1995,DJF,-0.23151571750064254
Tuv,1995,JJA,0.9798216108642761
Tuv,1995,MAM,0.74495460708721
Tuv,1995,SON,0.34704934622068695
Tuv,1996,DJF,-0.5869813355222105
Tuv,1996,JJA,0.22196847790686883
Tuv,1996,MAM,-0.10367280703347156
Tuv,1996,SON,-0.2232140030638415
Tuv,1997,DJF,0.06647056046192186
Tuv,1997,JJA,0.01977977385875396
Tuv,1997,MAM,-0.9912783115933286
Tuv,1997,SON,0.0028348579147930374
Tuv,1998,DJF,-0.7688744320383387
Tuv,1998,JJA,0.45039695187742584
Tuv,1998,MAM,-0.6374758110800525
Tuv,1998,SON,1.4935593416087345
Tuv,1999,DJF,0.07264504693302944
Tuv,1999,JJA,0.16863349758221083
Tuv,1999,MAM,0.4087927404671951
Tuv,1999,SON,0.3039887648019298
Tuv,2000,DJF,0.12843164482078526
Tuv,2000,JJA,-0.5784155695293324
Tuv,2000,MAM,0.5612183296345222
Tuv,2000,SON,0.3616369734759221
Tuv,2001,DJF,1.2863627401970545
Tuv,2001,JJA,-0.24445394237185386
Tuv,2001,MAM,0.4994035224614746
Tuv,2001,SON,-0.11213853213997342
Tuv,2002,DJF,0.2671990287080257
Tuv,2002,JJA,-0.7442255123138355
Tuv,2002,MAM,0.06883345532327531
Tuv,2002,SON,-1.0565690907124097
Tuv,2003,DJF,0.9896617837211538
Tuv,2003,JJA,0.2866301849395349
Tuv,2003,MAM,1.1585551058342112
Tuv,2003,SON,0.8702976820394299
Tuv,2004,DJF,1.033835223787612
Tuv,2004,JJA,-0.1945688814053539
Tuv,2004,MAM,0.7922400732953037
Tuv,2004,SON,-0.19011885441370538
Tuv,2005,DJF,-0.04135134609682273
Tuv,2005,JJA,-0.4025045379780546
Tuv,2005,MAM,0.021557021828599796
Tuv,2005,SON,-0.6948032152001616
Tuv,2006,DJF,-1.0707310798025318
Tuv,2006,JJA,-0.06146119877921436
Tuv,2006,MAM,0.16116177601752565
Tuv,2006,SON,-1.3443504035141716
Tuv,2007,DJF,-0.9514489675691421
Tuv,2007,JJA,-0.7669414179019288
Tuv,2007,MAM,-0.19179021380536138
Tuv,2007,SON,-1.2749004615134663
Tuv,2008,DJF,-0.6260705413046252
Tuv,2008,JJA,0.46344294268399516
Tuv,2008,MAM,-1.1088653816108947
Tuv,2008,SON,-1.0350995263249427
Tuv,2009,DJF,-0.5362639030969687
Tuv,2009,JJA,-0.5121223040069381
Tuv,2009,MAM,-0.47295760988516383
Tuv,2009,SON,-0.5094422129596262
Tuv,2010,DJF,0.6313776734181953
Tuv,2010,JJA,-0.9318419307839935
Tuv,2010,MAM,1.345938186084931
Tuv,2010,SON,-0.8964931727660863
Tuv,2011,DJF,0.06860553614557201
Tuv,2011,JJA,0.4480721928023677
Tuv,2011,MAM,0.4565487768956464
Tuv,2011,SON,-0.29940051948948726
Tuv,2012,DJF,0.3280686032685346
Tuv,2012,JJA,0.09244947689646128
Tuv,2012,MAM,-0.6817410581380224
Tuv,2012,SON,-0.08981636188255314
Tuv,2013,DJF,1.2326123955325923
Tuv,2013,JJA,0.040474879920991046
Tuv,2013,MAM,0.1642836961431147
Tuv,2013,SON,0.41431385366698836
Tuv,2014,DJF,-0.15531356575944494
Tuv,2014,JJA,0.31541471022689344
Tuv,2014,MAM,-0.24131944935475416
Tuv,2014,SON,-1.1913308073867326
Tuv,2015,DJF,-1.539657943500016
Tuv,2015,JJA,-1.237522583696982
Tuv,2015,MAM,-0.5297244316272163
Tuv,2015,SON,-0.7391202832927942
Tuv,2016,DJF,0.08416054578416683
Tuv,2016,JJA,-0.24764292233676238
Tuv,2016,MAM,0.13607603374933083
Tuv,2016,SON,0.39193854444335097
Tuv,2017,DJF,0.28691371669727506
Tuv,2017,JJA,-1.9069456132057687
Tuv,2017,MAM,-1.6502476856636112
Tuv,2017,SON,0.1478250865415602
Tuv,2018,DJF,0.647752618019302
Tuv,2018,JJA,-0.6349124793326083
Tuv,2018,MAM,-1.3084761128208346
Tuv,2018,SON,1.0544657741051358
Tuv,2019,DJF,-1.575851758151434
Tuv,2019,JJA,-0.4018323718891693
Tuv,2019,MAM,-1.5692115041957955
Tuv,2019,SON,-0.43500500239827256
Tuv,2020,DJF,-0.29924207059576746
Tuv,2020,JJA,-0.3849407271003869
Tuv,2020,MAM,-1.38439652122972
Tuv,2020,SON,0.24509195848664697
Tuv,2021,DJF,-0.32999466113416404
Tuv,2021,JJA,0.46175879374973205
Tuv,2021,MAM,-0.596668699023417
Tuv,2021,SON,0.39668025467134604
Tuv,2022,DJF,-0.784391399970778
Tuv,2022,JJA,-0.0056546273178919235
Tuv,2022,MAM,-0.9551244104608254
Tuv,2022,SON,0.04488883907034056
Tuv,2023,DJF,0.4035391312033872
Tuv,2023,JJA,0.32348711316355844
Tuv,2023,MAM,-0.6245356529017229
Tuv,2023,SON,0.5200121987955466
Tuv,2024,DJF,1.4064783455077594
Tuv,2024,JJA,0.5624492282010507
Tuv,2024,MAM,0.9137817781104101
Tuv,2024,SON,0.4676910222512906
Tuv,2025,DJF,-0.26545633203579866
Umnugovi,1950,DJF,0.039228547424757246
Umnugovi,1950,JJA,1.217577316657065
Umnugovi,1950,MAM,-0.539980186852454
Umnugovi,1950,SON,-0.49806506736060546
Umnugovi,1951,DJF,-0.5134214864539638
Umnugovi,1951,JJA,-0.10144744213984994
Umnugovi,1951,MAM,0.9466600144477049
Umnugovi,1951,SON,1.3195053245107515
Umnugovi,1952,DJF,0.15082926573766903
Umnugovi,1952,JJA,0.29749340387233486
Umnugovi,1952,MAM,0.5232599135085455
Umnugovi,1952,SON,1.3343373897578286
Umnugovi,1953,DJF,0.4378759149698581
Umnugovi,1953,JJA,0.41851145329043166
Umnugovi,1953,MAM,1.0410825701079014
Umnugovi,1953,SON,2.0122249115479596
Umnugovi,1954,DJF,1.5382457126881106
Umnugovi,1954,JJA,1.3603086077732705
Umnugovi,1954,MAM,0.8062723718610847
Umnugovi,1954,SON,0.596697458080279
Umnugovi,1955,DJF,0.719921616296228
Umnugovi,1955,JJA,1.6590916320136202
Umnugovi,1955,MAM,0.8431930014113096
Umnugovi,1955,SON,1.9070046719166096
Umnugovi,1956,DJF,-0.6036775584532407
Umnugovi,1956,JJA,0.830161121355865
Umnugovi,1956,MAM,0.34960994990067307
Umnugovi,1956,SON,-0.28090899979324224
Umnugovi,1957,DJF,0.5632453245957169
Umnugovi,1957,JJA,0.21906315210220578
Umnugovi,1957,MAM,0.18409128873617378
Umnugovi,1957,SON,-0.8982672903028872
Umnugovi,1958,DJF,0.3758095483192013
Umnugovi,1958,JJA,1.1681855099119125
Umnugovi,1958,MAM,0.48317096947467203
Umnugovi,1958,SON,1.2600886963530507
Umnugovi,1959,DJF,0.32073314782439105
Umnugovi,1959,JJA,0.3502989121712091
Umnugovi,1959,MAM,0.628687502245928
Umnugovi,1959,SON,0.2923555575781131
Umnugovi,1960,DJF,0.5086991125077571
Umnugovi,1960,JJA,0.29850272910275044
Umnugovi,1960,MAM,0.5005649032379135
Umnugovi,1960,SON,-0.2536084003198519
Umnugovi,1961,DJF,0.835230827645207
Umnugovi,1961,JJA,-0.37408254567157945
Umnugovi,1961,MAM,0.18445501541038603
Umnugovi,1961,SON,0.8981965330598639
Umnugovi,1962,DJF,1.5270389144432093
Umnugovi,1962,JJA,0.2828137037371424
Umnugovi,1962,MAM,1.0916495921371443
Umnugovi,1962,SON,-0.13881216617483835
Umnugovi,1963,DJF,-0.6438467555288642
Umnugovi,1963,JJA,0.02150055957945524
Umnugovi,1963,MAM,0.49506840321093976
Umnugovi,1963,SON,0.2896547881382547
Umnugovi,1964,DJF,1.0091547226667552
Umnugovi,1964,JJA,0.8886538311506731
Umnugovi,1964,MAM,2.1173105358867423
Umnugovi,1964,SON,1.246514397123696
Umnugovi,1965,DJF,0.09038202777377785
Umnugovi,1965,JJA,-0.5806565460096837
Umnugovi,1965,MAM,0.26612019329338205
Umnugovi,1965,SON,-1.839989651637806
Umnugovi,1966,DJF,-0.8268360285544126
Umnugovi,1966,JJA,0.25108417792301996
Umnugovi,1966,MAM,-0.8821082261591885
Umnugovi,1966,SON,0.9251402128582422
Umnugovi,1967,DJF,0.6499314825870504
Umnugovi,1967,JJA,0.5001036362605705
Umnugovi,1967,MAM,0.7739210027665664
Umnugovi,1967,SON,0.5949563282040481
Umnugovi,1968,DJF,2.477760478909774
Umnugovi,1968,JJA,0.034068495750964184
Umnugovi,1968,MAM,1.0747555959189337
Umnugovi,1968,SON,0.8916674274229469
Umnugovi,1969,DJF,0.8266230124798556
Umnugovi,1969,JJA,0.9644509261470503
Umnugovi,1969,MAM,0.705588034319779
Umnugovi,1969,SON,1.0416723270678923
Umnugovi,1970,DJF,0.6370754762690776
Umnugovi,1970,JJA,-0.24043431186462896
Umnugovi,1970,MAM,1.3260204703337444
Umnugovi,1970,SON,-0.01768088130442068
Umnugovi,1971,DJF,0.1836700507064327
Umnugovi,1971,JJA,1.0745961350921645
Umnugovi,1971,MAM,0.9893086624243798
Umnugovi,1971,SON,1.2749828348020904
Umnugovi,1972,DJF,1.6781691053864063
Umnugovi,1972,JJA,-0.9872034276229418
Umnugovi,1972,MAM,-0.06468819759421796
Umnugovi,1972,SON,-0.38214504143245787
Umnugovi,1973,DJF,0.7082182604864815
Umnugovi,1973,JJA,0.8422863642312264
Umnugovi,1973,MAM,0.2754318362800346
Umnugovi,1973,SON,1.628474271035537
Umnugovi,1974,DJF,0.47522342197800715
Umnugovi,1974,JJA,0.5153724281846175
Umnugovi,1974,MAM,0.5853776396275264
Umnugovi,1974,SON,0.7449468281795671
Umnugovi,1975,DJF,0.8687780301292798
Umnugovi,1975,JJA,0.9718486159407835
Umnugovi,1975,MAM,0.5750409700206885
Umnugovi,1975,SON,0.6913427722781164
Umnugovi,1976,DJF,0.34236106768164243
Umnugovi,1976,JJA,1.227393284596366
Umnugovi,1976,MAM,0.8028171165066382
Umnugovi,1976,SON,0.6143167529778554
Umnugovi,1977,DJF,1.2478954307581114
Umnugovi,1977,JJA,1.7630779375696097
Umnugovi,1977,MAM,0.4616187966807047
Umnugovi,1977,SON,0.9084086947325083
Umnugovi,1978,DJF,0.7298794242790416
Umnugovi,1978,JJA,0.19899490082500176
Umnugovi,1978,MAM,0.344894742864643
Umnugovi,1978,SON,0.01245947625672394
Umnugovi,1979,DJF,-0.4324254691976178
Umnugovi,1979,JJA,1.3792544977759509
Umnugovi,1979,MAM,0.5776846631299533
Umnugovi,1979,SON,0.29910978133664284
Umnugovi,1980,DJF,-0.42481019288113586
Umnugovi,1980,JJA,-0.14941836767069347
Umnugovi,1980,MAM,0.6239637012010769
Umnugovi,1980,SON,0.6157972880719352
Umnugovi,1981,DJF,0.45097116333405024
Umnugovi,1981,JJA,0.408006250454974
Umnugovi,1981,MAM,0.09499289457919599
Umnugovi,1981,SON,1.2983913470383084
Umnugovi,1982,DJF,1.2254935269421676
Umnugovi,1982,JJA,-0.14947086227760992
Umnugovi,1982,MAM,-0.324225105545608
Umnugovi,1982,SON,0.148530940567247
Umnugovi,1983,DJF,0.148937929602051
Umnugovi,1983,JJA,0.6683077649430041
Umnugovi,1983,MAM,0.6506424146208344
Umnugovi,1983,SON,1.408401114596717
Umnugovi,1984,DJF,0.7165778829827015
Umnugovi,1984,JJA,0.6018763535839912
Umnugovi,1984,MAM,0.7502724396733641
Umnugovi,1984,SON,0.3437802322313048
Umnugovi,1985,DJF,0.5611005983617504
Umnugovi,1985,JJA,0.1819412590350489
Umnugovi,1985,MAM,1.1229142499443459
Umnugovi,1985,SON,0.24219525992224641
Umnugovi,1986,DJF,0.7699769345682441
Umnugovi,1986,JJA,-0.18217587742039715
Umnugovi,1986,MAM,0.8098145252530466
Umnugovi,1986,SON,1.2610757837820976
Umnugovi,1987,DJF,1.004072863131543
Umnugovi,1987,JJA,0.011836751162186843
Umnugovi,1987,MAM,0.48942694790241487
Umnugovi,1987,SON,0.8612139140008566
Umnugovi,1988,DJF,1.5613511902416168
Umnugovi,1988,JJA,-0.05742978161431117
Umnugovi,1988,MAM,1.473280522838695
Umnugovi,1988,SON,0.2006094865679361
Umnugovi,1989,DJF,0.11645319066977111
Umnugovi,1989,JJA,-0.38800309043316067
Umnugovi,1989,MAM,0.4024867530115318
Umnugovi,1989,SON,0.47108619126990137
Umnugovi,1990,DJF,0.7207730026556739
Umnugovi,1990,JJA,0.7567451540955282
Umnugovi,1990,MAM,1.2791856145492613
Umnugovi,1990,SON,-0.25546125645875434
Umnugovi,1991,DJF,-0.5006799875562187
Umnugovi,1991,JJA,0.057092102496124404
Umnugovi,1991,MAM,1.1152801788717215
Umnugovi,1991,SON,0.49373989571045446
Umnugovi,1992,DJF,0.6083884799265693
Umnugovi,1992,JJA,0.6999908745400661
Umnugovi,1992,MAM,1.0823560898562092
Umnugovi,1992,SON,0.6371306052561977
Umnugovi,1993,DJF,1.4424773510838067
Umnugovi,1993,JJA,1.2802575168297956
Umnugovi,1993,MAM,1.0034659731384892
Umnugovi,1993,SON,0.6300070468903992
Umnugovi,1994,DJF,0.6804080532772321
Umnugovi,1994,JJA,0.7958618957625898
Umnugovi,1994,MAM,0.035234153663124
Umnugovi,1994,SON,0.5934761564187095
Umnugovi,1995,DJF,0.024165159582930914
Umnugovi,1995,JJA,0.3868715773632169
Umnugovi,1995,MAM,0.5359084471298279
Umnugovi,1995,SON,1.0174340721316053
Umnugovi,1996,DJF,-0.383843505450082
Umnugovi,1996,JJA,1.0667866418676704
Umnugovi,1996,MAM,0.4813244815436381
Umnugovi,1996,SON,0.4978123439559202
Umnugovi,1997,DJF,-0.193011955286292
Umnugovi,1997,JJA,0.6301239911604931
Umnugovi,1997,MAM,-0.3836508107771178
Umnugovi,1997,SON,-0.016024918062054243
Umnugovi,1998,DJF,0.13633133696661495
Umnugovi,1998,JJA,0.3719745659277559
Umnugovi,1998,MAM,0.8055331500158404
Umnugovi,1998,SON,-0.13503596524801395
Umnugovi,1999,DJF,-1.4230543343908049
Umnugovi,1999,JJA,-0.027532084717136168
Umnugovi,1999,MAM,0.20920035702574183
Umnugovi,1999,SON,1.1601729652198505
Umnugovi,2000,DJF,0.16482802717402487
Umnugovi,2000,JJA,-0.23128285203958718
Umnugovi,2000,MAM,-0.24633118277543775
Umnugovi,2000,SON,0.07250349416447478
Umnugovi,2001,DJF,0.11294274144068377
Umnugovi,2001,JJA,-0.6768417813749872
Umnugovi,2001,MAM,-0.5858049468328014
Umnugovi,2001,SON,0.4104716666637706
Umnugovi,2002,DJF,0.6644479495765054
Umnugovi,2002,JJA,0.2738446998572949
Umnugovi,2002,MAM,0.6703042323063161
Umnugovi,2002,SON,-0.4784661658003976
Umnugovi,2003,DJF,1.4294536924188226
Umnugovi,2003,JJA,1.2783462394477894
Umnugovi,2003,MAM,1.4969515289134676
Umnugovi,2003,SON,0.7179729764527303
Umnugovi,2004,DJF,0.006771826045447939
Umnugovi,2004,JJA,0.09621337463232563
Umnugovi,2004,MAM,-1.2242511640490152
Umnugovi,2004,SON,-0.1916330060934368
Umnugovi,2005,DJF,0.7916144080533832
Umnugovi,2005,JJA,-1.1214543417842828
Umnugovi,2005,MAM,0.2148974571994195
Umnugovi,2005,SON,-0.6797706420244939
Umnugovi,2006,DJF,-0.09506886814467452
Umnugovi,2006,JJA,-0.47937185605377963
Umnugovi,2006,MAM,-0.32280167634406853
Umnugovi,2006,SON,-1.0451898370283979
Umnugovi,2007,DJF,-1.1738738268920443
Umnugovi,2007,JJA,-0.5141919007089518
Umnugovi,2007,MAM,0.0744942190561605
Umnugovi,2007,SON,0.054194059830471916
Umnugovi,2008,DJF,0.29821282113849323
Umnugovi,2008,JJA,-0.35965985658274613
Umnugovi,2008,MAM,-0.17626100318899382
Umnugovi,2008,SON,-0.41175522901668615
Umnugovi,2009,DJF,-0.8409370158739476
Umnugovi,2009,JJA,-1.7348776405095232
Umnugovi,2009,MAM,-1.1211527055961465
Umnugovi,2009,SON,-1.4810250359207058
Umnugovi,2010,DJF,0.3202165779479397
Umnugovi,2010,JJA,-0.6611624369210837
Umnugovi,2010,MAM,1.1405220212461573
Umnugovi,2010,SON,0.26766006925024505
Umnugovi,2011,DJF,0.05675349823394472
Umnugovi,2011,JJA,-0.6075157508366051
Umnugovi,2011,MAM,0.21081959248990967
Umnugovi,2011,SON,-0.2332819572697225
Umnugovi,2012,DJF,0.5383692310880234
Umnugovi,2012,JJA,-0.0024306375269622033
Umnugovi,2012,MAM,0.04272543115269469
Umnugovi,2012,SON,0.7386205811479313
Umnugovi,2013,DJF,0.8592134985381978
Umnugovi,2013,JJA,-0.610639342970168
Umnugovi,2013,MAM,-1.5134657726263427
Umnugovi,2013,SON,-1.1942471281436888
Umnugovi,2014,DJF,-1.2294161351161113
Umnugovi,2014,JJA,0.6688781420328113
Umnugovi,2014,MAM,-0.7521380764100537
Umnugovi,2014,SON,-0.26244959171194837
Umnugovi,2015,DJF,-1.2843689356698273
Umnugovi,2015,JJA,0.23043160979472627
Umnugovi,2015,MAM,-0.7017676050129428
Umnugovi,2015,SON,0.29134775734932516
Umnugovi,2016,DJF,0.30600923582673134
Umnugovi,2016,JJA,0.7950207615179036
Umnugovi,2016,MAM,-0.8945571656808939
Umnugovi,2016,SON,-0.5500574894317058
Umnugovi,2017,DJF,-0.38831521021836085
Umnugovi,2017,JJA,-1.2142225985589152
Umnugovi,2017,MAM,0.5107032674577666
Umnugovi,2017,SON,-1.5726424656147806
Umnugovi,2018,DJF,-0.5001129780239661
Umnugovi,2018,JJA,-0.4107732577792096
Umnugovi,2018,MAM,-1.8637382886547176
Umnugovi,2018,SON,0.8408964192927845
Umnugovi,2019,DJF,-0.017510677387698154
Umnugovi,2019,JJA,-0.18705075907691937
Umnugovi,2019,MAM,0.07106547934651924
Umnugovi,2019,SON,-0.6314899685256009
Umnugovi,2020,DJF,-1.0620280558714992
Umnugovi,2020,JJA,-1.16301079742032
Umnugovi,2020,MAM,-1.4983904838139082
Umnugovi,2020,SON,-0.42497602788181044
Umnugovi,2021,DJF,-0.6972097327837397
Umnugovi,2021,JJA,-0.26002343039007886
Umnugovi,2021,MAM,-1.7553610521865135
Umnugovi,2021,SON,0.08106160945017216
Umnugovi,2022,DJF,-0.2632973663541622
Umnugovi,2022,JJA,-1.585294253322245
Umnugovi,2022,MAM,-0.792215589008643
Umnugovi,2022,SON,-1.8978431956224684
Umnugovi,2023,DJF,-0.07561278546259731
Umnugovi,2023,JJA,-0.9451905660321074
Umnugovi,2023,MAM,-1.0617307340797182
Umnugovi,2023,SON,-2.157865777670851
Umnugovi,2024,DJF,-0.6686206442125697
Umnugovi,2024,JJA,-0.666876024992198
Umnugovi,2024,MAM,-0.9546867000090741
Umnugovi,2024,SON,1.8929909434852386
Umnugovi,2025,DJF,-0.05603358455180452
Uvs,1950,DJF,-0.34976413673361006
Uvs,1950,JJA,0.6196250951963863
Uvs,1950,MAM,-1.074934625139178
Uvs,1950,SON,0.29069766522763163
Uvs,1951,DJF,0.13010897018955955
Uvs,1951,JJA,0.17217887433488382
Uvs,1951,MAM,-0.4385162362979573
Uvs,1951,SON,0.175440608855573
Uvs,1952,DJF,-1.3678673744551526
Uvs,1952,JJA,0.527952949252783
Uvs,1952,MAM,-1.5274766285751842
Uvs,1952,SON,0.32205315096547404
Uvs,1953,DJF,0.09814435817171291
Uvs,1953,JJA,-0.22452512528755855
Uvs,1953,MAM,-0.1647738482196212
Uvs,1953,SON,-0.5059278834465091
Uvs,1954,DJF,-0.8173877111739265
Uvs,1954,JJA,0.7728115568140445
Uvs,1954,MAM,-1.0231849871736978
Uvs,1954,SON,-0.005147875303682271
Uvs,1955,DJF,0.26357015254532096
Uvs,1955,JJA,-0.7380933931964301
Uvs,1955,MAM,-0.8067994700216685
Uvs,1955,SON,-0.7109443032440653
Uvs,1956,DJF,-1.2317111159411571
Uvs,1956,JJA,0.8107969820232458
Uvs,1956,MAM,-0.11951725041269533
Uvs,1956,SON,0.06259920778311652
Uvs,1957,DJF,-1.0932355438208692
Uvs,1957,JJA,-0.6943832768789072
Uvs,1957,MAM,-0.936869624616791
Uvs,1957,SON,0.45295560106290017
Uvs,1958,DJF,-0.1634556386844916
Uvs,1958,JJA,1.1295324646267095
Uvs,1958,MAM,0.2372732277763171
Uvs,1958,SON,1.146138846770068
Uvs,1959,DJF,-0.7954278814088632
Uvs,1959,JJA,0.6923680752669603
Uvs,1959,MAM,0.2987683343748146
Uvs,1959,SON,-0.443129556428183
Uvs,1960,DJF,0.37558587652458403
Uvs,1960,JJA,0.220040958462788
Uvs,1960,MAM,0.3185624487014461
Uvs,1960,SON,-0.4841171050016856
Uvs,1961,DJF,0.862434436178327
Uvs,1961,JJA,1.3423618111625553
Uvs,1961,MAM,-0.2603120263276438
Uvs,1961,SON,0.24297449920488906
Uvs,1962,DJF,-0.3654068944982375
Uvs,1962,JJA,0.35691416121258407
Uvs,1962,MAM,-1.248079720284077
Uvs,1962,SON,-0.5069745985448771
Uvs,1963,DJF,-0.6554894656303883
Uvs,1963,JJA,0.45557738918593094
Uvs,1963,MAM,-0.5454931584764395
Uvs,1963,SON,0.7301694077314856
Uvs,1964,DJF,-0.887575489257057
Uvs,1964,JJA,0.2291323165859801
Uvs,1964,MAM,-0.06998865611525754
Uvs,1964,SON,0.3961451015495316
Uvs,1965,DJF,0.30373602762117086
Uvs,1965,JJA,-0.4196273821457678
Uvs,1965,MAM,-0.027829641375581644
Uvs,1965,SON,-0.30726643198591536
Uvs,1966,DJF,0.5124463713258202
Uvs,1966,JJA,0.4001612531296344
Uvs,1966,MAM,0.6578287437604153
Uvs,1966,SON,0.4163046985776768
Uvs,1967,DJF,0.24451464511772775
Uvs,1967,JJA,1.2680428796088978
Uvs,1967,MAM,-1.0336904167282803
Uvs,1967,SON,1.12564977324389
Uvs,1968,DJF,0.06821928793696715
Uvs,1968,JJA,-0.8660143906700236
Uvs,1968,MAM,-0.4376732703812469
Uvs,1968,SON,1.2650620273620423
Uvs,1969,DJF,0.5123752600869947
Uvs,1969,JJA,0.921086478645494
Uvs,1969,MAM,-0.5260013598573625
Uvs,1969,SON,0.9261148771855916
Uvs,1970,DJF,-0.6806120696789386
Uvs,1970,JJA,0.4891464289990841
Uvs,1970,MAM,-0.061770698525623086
Uvs,1970,SON,1.2486742902000698
Uvs,1971,DJF,0.2025922414883095
Uvs,1971,JJA,0.24795360103989814
Uvs,1971,MAM,0.1299901598807426
Uvs,1971,SON,0.39051261899163947
Uvs,1972,DJF,0.9407724829172224
Uvs,1972,JJA,0.22906271078727888
Uvs,1972,MAM,-0.18665143284128466
Uvs,1972,SON,0.5023356914866898
Uvs,1973,DJF,0.5033612138982684
Uvs,1973,JJA,0.22158442121390395
Uvs,1973,MAM,-0.4163509728119107
Uvs,1973,SON,1.006121964670634
Uvs,1974,DJF,-0.32536342478939057
Uvs,1974,JJA,-0.7068034950010045
Uvs,1974,MAM,0.4469711895729283
Uvs,1974,SON,0.02152664317161465
Uvs,1975,DJF,-0.038388583851650726
Uvs,1975,JJA,-0.6993826250682652
Uvs,1975,MAM,0.4667854982066112
Uvs,1975,SON,0.5016584115219185
Uvs,1976,DJF,0.34396371028499884
Uvs,1976,JJA,0.6366087833122946
Uvs,1976,MAM,1.1967922078071467
Uvs,1976,SON,0.3529455861951881
Uvs,1977,DJF,1.0551616260708896
Uvs,1977,JJA,0.08067583913131682
Uvs,1977,MAM,0.06307380576858089
Uvs,1977,SON,-0.1934980848430586
Uvs,1978,DJF,0.07445720084574607
Uvs,1978,JJA,-0.5741840075963409
Uvs,1978,MAM,-0.12376430714409856
Uvs,1978,SON,-0.261262339168389
Uvs,1979,DJF,0.4479255956940231
Uvs,1979,JJA,0.20084765735425691
Uvs,1979,MAM,0.32021016327053614
Uvs,1979,SON,0.38650892813299254
Uvs,1980,DJF,0.09424471511270349
