latitude,longitude,Aimag,weight
49.25,106.5,Darkhan-Uul,493996634.33656603
49.25,106.5,Selenge,12063160.434003923
49.25,106.75,Darkhan-Uul,337008022.5932403
49.25,106.75,Selenge,169051772.17736876
49.25,107.0,Selenge,506059794.7706091
49.25,107.25,Selenge,506059794.7706091
49.25,107.5,Selenge,506059794.77057
49.25,107.75,Selenge,506059794.7706091
49.25,108.0,Selenge,506059794.77057
49.25,108.25,Selenge,506059794.7706091
49.25,108.5,Khentii,139186978.00593308
49.25,108.5,Selenge,310024155.4947173
49.25,108.5,Tuv,22723.700987346645
49.25,108.75,Khentii,432010507.6606982
49.25,109.0,Khentii,425986262.3275636
49.25,109.25,Khentii,433648845.9571034
49.25,109.5,Khentii,256735206.1293372
49.25,109.75,Khentii,187913838.66208038
49.25,110.0,Khentii,135012576.74255496
49.25,110.25,Khentii,109868654.01522975
49.25,110.5,Khentii,164531830.83620554
49.25,110.75,Khentii,108256738.46221757
49.25,111.0,Khentii,224042283.43814754
49.25,111.25,Khentii,370370283.3809984
49.25,111.5,Khentii,434553387.6927079
49.25,111.75,Khentii,503964720.0854351
49.25,112.0,Dornod,12380983.969507867
49.25,112.0,Khentii,493678810.80110127
49.25,112.25,Dornod,411896228.269569
49.25,112.25,Khentii,94163566.50104007
49.25,112.5,Dornod,506059794.7706091
49.25,112.75,Dornod,506059794.77057
49.25,113.0,Dornod,506059794.77057
49.25,113.25,Dornod,506059794.77057
49.25,113.5,Dornod,506059794.7706482
49.25,113.75,Dornod,506059794.7706091
49.25,114.0,Dornod,506059794.77057
49.25,114.25,Dornod,506059794.77057
49.25,114.5,Dornod,506059794.77057
49.25,114.75,Dornod,506059794.7706482
49.25,115.0,Dornod,506059794.7706091
49.25,115.25,Dornod,506059794.77057
49.25,115.5,Dornod,506059794.7706091
49.25,115.75,Dornod,506059794.77053094
49.25,116.0,Dornod,506059794.7706091
49.25,116.25,Dornod,348357307.6619591
49.25,116.5,Dornod,439072.0916083849
49.0,88.0,Bayan-Ulgii,505589121.8591497
49.0,88.25,Bayan-Ulgii,508588080.773332
49.0,88.5,Bayan-Ulgii,508588080.773332
49.0,88.75,Bayan-Ulgii,508588080.773332
49.0,89.0,Bayan-Ulgii,508588080.7732927
49.0,89.25,Bayan-Ulgii,508588080.7732927
49.0,89.5,Bayan-Ulgii,508588080.773332
49.0,89.75,Bayan-Ulgii,508588080.773332
49.0,90.0,Bayan-Ulgii,508588080.773332
49.0,90.25,Bayan-Ulgii,508588080.7732927
49.0,90.5,Bayan-Ulgii,508588080.7732927
49.0,90.75,Bayan-Ulgii,508588080.7732927
49.0,91.0,Bayan-Ulgii,397599602.0810686
49.0,91.0,Uvs,110988478.69230269
49.0,91.25,Bayan-Ulgii,75902151.56444843
49.0,91.25,Uvs,432685929.2088836
49.0,91.5,Khovd,289771.2353008992
49.0,91.5,Uvs,508298309.5379918
49.0,91.75,Khovd,131589517.91288505
49.0,91.75,Uvs,376998562.86040765
49.0,92.0,Khovd,45972222.91031701
49.0,92.0,Uvs,462615857.863015
49.0,92.25,Uvs,508588080.7732927
49.0,92.5,Uvs,508588080.7733713
49.0,92.75,Uvs,508588080.7732927
49.0,93.0,Uvs,508588080.7732927
49.0,93.25,Uvs,508588080.773332
49.0,93.5,Uvs,508588080.7732927
49.0,93.75,Uvs,508588080.773332
49.0,94.0,Uvs,508588080.773332
49.0,94.25,Uvs,508588080.773332
49.0,94.5,Uvs,508588080.7732927
49.0,94.75,Uvs,508588080.7732927
49.0,95.0,Uvs,508588080.773332
49.0,95.25,Uvs,508588080.773332
49.0,95.5,Uvs,327313652.5603966
49.0,95.5,Zavkhan,181274428.2129354
49.0,95.75,Zavkhan,508588080.7732927
49.0,96.0,Zavkhan,508588080.7732927
49.0,96.25,Zavkhan,508588080.773332
49.0,96.5,Zavkhan,508588080.773332
49.0,96.75,Zavkhan,508588080.773332
49.0,97.0,Zavkhan,508588080.7732927
49.0,97.25,Zavkhan,508588080.7732927
49.0,97.5,Zavkhan,508588080.773332
49.0,97.75,Khuvsgul,107446790.82442826
49.0,97.75,Zavkhan,401141289.94890374
49.0,98.0,Khuvsgul,269730552.2673668
49.0,98.0,Zavkhan,238857528.50596517
49.0,98.25,Khuvsgul,228389331.57742077
49.0,98.25,Zavkhan,280198749.1958719
49.0,98.5,Khuvsgul,319024804.5330725
49.0,98.5,Zavkhan,189563276.24022028
49.0,98.75,Khuvsgul,173821161.83144817
49.0,98.75,Zavkhan,334766918.9418839
49.0,99.0,Khuvsgul,29692642.092035297
49.0,99.0,Zavkhan,478895438.6812967
49.0,99.25,Khuvsgul,455400018.93439144
49.0,99.25,Zavkhan,53188061.83894055
49.0,99.5,Khuvsgul,508588080.7732927
49.0,99.75,Khuvsgul,508588080.7732927
49.0,100.0,Khuvsgul,508588080.773332
49.0,100.25,Khuvsgul,508588080.773332
49.0,100.5,Arkhangai,97769733.49310857
49.0,100.5,Khuvsgul,410818347.2802234
49.0,100.75,Arkhangai,500639238.09481144
49.0,100.75,Khuvsgul,7948842.678481274
49.0,101.0,Arkhangai,452316045.5615939
49.0,101.0,Khuvsgul,56272035.211738095
49.0,101.25,Arkhangai,291765356.39782965
49.0,101.25,Khuvsgul,216822724.37546313
49.0,101.5,Arkhangai,163519675.06888008
49.0,101.5,Khuvsgul,345068405.7044519
49.0,101.75,Arkhangai,64177155.92661344
49.0,101.75,Bulgan,418221843.35391563
49.0,101.75,Khuvsgul,26189081.49280294
49.0,102.0,Bulgan,508588080.7732927
49.0,102.25,Bulgan,508588080.773332
49.0,102.5,Bulgan,508588080.7732927
49.0,102.75,Bulgan,508588080.7732927
49.0,103.0,Bulgan,508588080.7733713
49.0,103.25,Bulgan,508588080.773332
49.0,103.5,Bulgan,508588080.7732927
49.0,103.75,Bulgan,508588080.7732927
49.0,104.0,Bulgan,367892247.5484761
49.0,104.0,Orkhon,140695833.22481665
49.0,104.25,Bulgan,174451043.0768318
49.0,104.25,Orkhon,334137037.69650024
49.0,104.5,Bulgan,9408856.88659086
49.0,104.5,Orkhon,257446426.2808357
49.0,104.5,Selenge,241732797.60594466
49.0,104.75,Selenge,508588080.7732927
49.0,105.0,Selenge,508588080.7732927
49.0,105.25,Selenge,508588080.7732927
49.0,105.5,Selenge,508588080.773332
49.0,105.75,Darkhan-Uul,1989464.5311986527
49.0,105.75,Selenge,506598616.2421726
49.0,106.0,Darkhan-Uul,45347681.314865425
49.0,106.0,Selenge,463240399.45842737
49.0,106.25,Darkhan-Uul,192265.67704143736
49.0,106.25,Selenge,508395815.0962513
49.0,106.5,Darkhan-Uul,29582674.080101136
49.0,106.5,Selenge,479005406.69319165
49.0,106.75,Darkhan-Uul,21509459.915512227
49.0,106.75,Selenge,487078620.8578198
49.0,107.0,Selenge,508588080.773332
49.0,107.25,Selenge,508588080.773332
49.0,107.5,Selenge,446552588.4216875
49.0,107.5,Tuv,62035492.351605296
49.0,107.75,Selenge,121282786.9490295
49.0,107.75,Tuv,387305293.82430255
49.0,108.0,Selenge,158556206.5191107
49.0,108.0,Tuv,350031874.254182
49.0,108.25,Selenge,76589324.39149526
49.0,108.25,Tuv,431998756.38183683
49.0,108.5,Khentii,32944574.62223572
49.0,108.5,Selenge,2641601.9471908933
49.0,108.5,Tuv,473001904.20390534
49.0,108.75,Khentii,349412353.004087
49.0,108.75,Tuv,159175727.7692057
49.0,109.0,Khentii,508588080.773332
49.0,109.25,Khentii,508588080.7732927
49.0,109.5,Khentii,508588080.773332
49.0,109.75,Khentii,508588080.773332
49.0,110.0,Khentii,508588080.773332
49.0,110.25,Khentii,508588080.7732927
49.0,110.5,Khentii,508588080.7732927
49.0,110.75,Khentii,508588080.773332
49.0,111.0,Khentii,508588080.773332
49.0,111.25,Khentii,508588080.773332
49.0,111.5,Khentii,508588080.7732927
49.0,111.75,Khentii,508588080.7732927
49.0,112.0,Khentii,508588080.773332
49.0,112.25,Dornod,243166331.29538947
49.0,112.25,Khentii,265421749.4779426
49.0,112.5,Dornod,508588080.773332
49.0,112.75,Dornod,508588080.7732927
49.0,113.0,Dornod,508588080.7732927
49.0,113.25,Dornod,508588080.7732927
49.0,113.5,Dornod,508588080.7733713
49.0,113.75,Dornod,508588080.773332
49.0,114.0,Dornod,508588080.7732927
49.0,114.25,Dornod,508588080.7732927
49.0,114.5,Dornod,508588080.7732927
49.0,114.75,Dornod,508588080.7733713
49.0,115.0,Dornod,508588080.773332
49.0,115.25,Dornod,508588080.7732927
49.0,115.5,Dornod,508588080.773332
49.0,115.75,Dornod,508588080.77325344
49.0,116.0,Dornod,467141969.7269083
49.0,116.25,Dornod,46214556.26280935
48.75,88.0,Bayan-Ulgii,315752577.9451677
48.75,88.25,Bayan-Ulgii,511106353.8523212
48.75,88.5,Bayan-Ulgii,511106353.8523212
48.75,88.75,Bayan-Ulgii,511106353.8523212
48.75,89.0,Bayan-Ulgii,511106353.85228175
48.75,89.25,Bayan-Ulgii,511106353.85228175
48.75,89.5,Bayan-Ulgii,511106353.8523212
48.75,89.75,Bayan-Ulgii,511106353.8523212
48.75,90.0,Bayan-Ulgii,511106353.8523212
48.75,90.25,Bayan-Ulgii,511106353.85228175
48.75,90.5,Bayan-Ulgii,511106353.85228175
48.75,90.75,Bayan-Ulgii,484562930.5589039
48.75,90.75,Khovd,26543423.29337773
48.75,91.0,Bayan-Ulgii,459349554.60390544
48.75,91.0,Khovd,51756799.248455256
48.75,91.25,Bayan-Ulgii,264398399.66790307
48.75,91.25,Khovd,149413214.01617622
48.75,91.25,Uvs,97294740.16824183
48.75,91.5,Khovd,310842578.83406764
48.75,91.5,Uvs,200263775.01821417
48.75,91.75,Khovd,511106353.85228175
48.75,92.0,Khovd,379360956.5514796
48.75,92.0,Uvs,131745397.3008416
48.75,92.25,Khovd,85265995.67861885
48.75,92.25,Uvs,425840358.1736629
48.75,92.5,Uvs,511106353.85236067
48.75,92.75,Uvs,511106353.85228175
48.75,93.0,Khovd,9337489.288402406
48.75,93.0,Uvs,501768864.5638793
48.75,93.25,Uvs,511106353.8523212
48.75,93.5,Uvs,511106353.85228175
48.75,93.75,Uvs,435107366.9630586
48.75,93.75,Zavkhan,75998986.88926257
48.75,94.0,Uvs,270739681.2121854
48.75,94.0,Zavkhan,240366672.64013577
48.75,94.25,Uvs,227403922.79377872
48.75,94.25,Zavkhan,283702431.05854255
48.75,94.5,Uvs,316218487.8904067
48.75,94.5,Zavkhan,194887865.96187502
48.75,94.75,Uvs,370906714.3880096
48.75,94.75,Zavkhan,140199639.4642722
48.75,95.0,Uvs,379155622.3636035
48.75,95.0,Zavkhan,131950731.48871772
48.75,95.25,Uvs,204774848.08516026
48.75,95.25,Zavkhan,306331505.76716095
48.75,95.5,Uvs,51347258.88817686
48.75,95.5,Zavkhan,459759094.96414435
48.75,95.75,Zavkhan,511106353.85228175
48.75,96.0,Zavkhan,511106353.85228175
48.75,96.25,Zavkhan,511106353.8523212
48.75,96.5,Zavkhan,511106353.8523212
48.75,96.75,Zavkhan,511106353.8523212
48.75,97.0,Zavkhan,511106353.85228175
48.75,97.25,Zavkhan,511106353.85228175
48.75,97.5,Zavkhan,511106353.8523212
48.75,97.75,Zavkhan,511106353.8523212
48.75,98.0,Zavkhan,511106353.8523212
48.75,98.25,Zavkhan,511106353.85228175
48.75,98.5,Zavkhan,511106353.85228175
48.75,98.75,Zavkhan,511106353.8523212
48.75,99.0,Khuvsgul,2366587.3191292435
48.75,99.0,Zavkhan,508739766.533192
48.75,99.25,Khuvsgul,409184290.7303749
48.75,99.25,Zavkhan,101922063.12194633
48.75,99.5,Khuvsgul,511106353.85228175
48.75,99.75,Khuvsgul,511106353.85228175
48.75,100.0,Khuvsgul,511106353.8523212
48.75,100.25,Arkhangai,8886021.611610599
48.75,100.25,Khuvsgul,502220332.24071056
48.75,100.5,Arkhangai,452204652.2251879
48.75,100.5,Khuvsgul,58901701.6271332
48.75,100.75,Arkhangai,511106353.85228175
48.75,101.0,Arkhangai,511106353.8523212
48.75,101.25,Arkhangai,511106353.85228175
48.75,101.5,Arkhangai,511106353.8523212
48.75,101.75,Arkhangai,505336215.03519505
48.75,101.75,Bulgan,5770138.8171262015
48.75,102.0,Arkhangai,358913328.18028426
48.75,102.0,Bulgan,152193025.67199746
48.75,102.25,Arkhangai,80723360.79057623
48.75,102.25,Bulgan,430382993.061745
48.75,102.5,Bulgan,511106353.85228175
48.75,102.75,Bulgan,511106353.85228175
48.75,103.0,Bulgan,511106353.85236067
48.75,103.25,Bulgan,511106353.8523212
48.75,103.5,Bulgan,511106353.85228175
48.75,103.75,Bulgan,511106353.85228175
48.75,104.0,Bulgan,511106353.85228175
48.75,104.25,Bulgan,511106353.8523212
48.75,104.5,Bulgan,274398870.0116022
48.75,104.5,Selenge,236697313.80234626
48.75,104.5,Tuv,10170.038412143707
48.75,104.75,Selenge,511106353.85228175
48.75,105.0,Selenge,511106353.85228175
48.75,105.25,Selenge,511106353.85228175
48.75,105.5,Selenge,280561217.09522873
48.75,105.5,Tuv,230545136.75709245
48.75,105.75,Selenge,50437465.83984658
48.75,105.75,Tuv,460668888.01251405
48.75,106.0,Selenge,232657865.29238442
48.75,106.0,Tuv,278448488.5598972
48.75,106.25,Selenge,450361470.7202692
48.75,106.25,Tuv,60744883.13201254
48.75,106.5,Selenge,511106353.85228175
48.75,106.75,Selenge,511106353.8523212
48.75,107.0,Selenge,511106353.8523212
48.75,107.25,Selenge,511106353.8523212
48.75,107.5,Selenge,507980499.81505924
48.75,107.5,Tuv,3125854.037222457
48.75,107.75,Selenge,145351339.26942477
48.75,107.75,Tuv,365755014.5828963
48.75,108.0,Tuv,511106353.85228175
48.75,108.25,Tuv,511106353.8523212
48.75,108.5,Tuv,511106353.8523212
48.75,108.75,Khentii,25678115.506694496
48.75,108.75,Tuv,485428238.34558725
48.75,109.0,Khentii,479064846.02826124
48.75,109.0,Tuv,32041507.82405992
48.75,109.25,Khentii,511106353.85228175
48.75,109.5,Khentii,511106353.8523212
48.75,109.75,Khentii,511106353.8523212
48.75,110.0,Khentii,511106353.8523212
48.75,110.25,Khentii,511106353.85228175
48.75,110.5,Khentii,511106353.85228175
48.75,110.75,Khentii,511106353.8523212
48.75,111.0,Khentii,511106353.8523212
48.75,111.25,Khentii,511106353.8523212
48.75,111.5,Khentii,511106353.85228175
48.75,111.75,Khentii,511106353.85228175
48.75,112.0,Khentii,511106353.8523212
48.75,112.25,Dornod,147812585.3624751
48.75,112.25,Khentii,363293768.4898461
48.75,112.5,Dornod,508866950.6229166
48.75,112.5,Khentii,2239403.22940459
48.75,112.75,Dornod,511106353.85228175
48.75,113.0,Dornod,511106353.85228175
48.75,113.25,Dornod,511106353.85228175
48.75,113.5,Dornod,511106353.85236067
48.75,113.75,Dornod,511106353.8523212
48.75,114.0,Dornod,511106353.85228175
48.75,114.25,Dornod,511106353.85228175
48.75,114.5,Dornod,511106353.85228175
48.75,114.75,Dornod,511106353.85236067
48.75,115.0,Dornod,511106353.8523212
48.75,115.25,Dornod,511106353.85228175
48.75,115.5,Dornod,511106353.8523212
48.75,115.75,Dornod,511106353.85224223
48.75,116.0,Dornod,245962408.11616987
48.5,88.0,Bayan-Ulgii,93992272.19078144
48.5,88.25,Bayan-Ulgii,280876681.7097891
48.5,88.5,Bayan-Ulgii,483043589.4377775
48.5,88.75,Bayan-Ulgii,513614568.9671909
48.5,89.0,Bayan-Ulgii,513614568.9671513
48.5,89.25,Bayan-Ulgii,513614568.9671513
48.5,89.5,Bayan-Ulgii,513614568.9671909
48.5,89.75,Bayan-Ulgii,513614568.9671909
48.5,90.0,Bayan-Ulgii,513614568.9671909
48.5,90.25,Bayan-Ulgii,513614568.9671513
48.5,90.5,Bayan-Ulgii,513614568.9671513
48.5,90.75,Bayan-Ulgii,381563815.6310869
48.5,90.75,Khovd,132050753.33606438
48.5,91.0,Khovd,513614568.96723056
48.5,91.25,Khovd,513614568.9671909
48.5,91.5,Khovd,513614568.9671513
48.5,91.75,Khovd,513614568.9671513
48.5,92.0,Khovd,513614568.9671909
48.5,92.25,Khovd,510964822.8088639
48.5,92.25,Uvs,2649746.1582874036
48.5,92.5,Khovd,494133421.8378247
48.5,92.5,Uvs,19481147.129405912
48.5,92.75,Khovd,404465864.8451483
48.5,92.75,Uvs,109148704.12200299
48.5,93.0,Khovd,492516867.7791132
48.5,93.0,Uvs,21097701.188038092
48.5,93.25,Khovd,270694189.30139005
48.5,93.25,Uvs,242920379.66580096
48.5,93.5,Khovd,32633927.130378764
48.5,93.5,Uvs,313520436.9598963
48.5,93.5,Zavkhan,167460204.87687624
48.5,93.75,Uvs,42271870.516624846
48.5,93.75,Zavkhan,471342698.45056605
48.5,94.0,Zavkhan,513614568.9671909
48.5,94.25,Zavkhan,513614568.9671909
48.5,94.5,Zavkhan,513614568.9671513
48.5,94.75,Zavkhan,513614568.9671513
48.5,95.0,Zavkhan,513614568.9671909
48.5,95.25,Zavkhan,513614568.9671909
48.5,95.5,Zavkhan,513614568.9671909
48.5,95.75,Zavkhan,513614568.9671513
48.5,96.0,Zavkhan,513614568.9671513
48.5,96.25,Zavkhan,513614568.9671909
48.5,96.5,Zavkhan,513614568.9671909
48.5,96.75,Zavkhan,513614568.9671909
48.5,97.0,Zavkhan,513614568.9671513
48.5,97.25,Zavkhan,513614568.9671513
48.5,97.5,Zavkhan,513614568.9671909
48.5,97.75,Zavkhan,513614568.9671909
48.5,98.0,Zavkhan,513614568.9671909
48.5,98.25,Zavkhan,513614568.9671513
48.5,98.5,Zavkhan,513614568.9671513
48.5,98.75,Zavkhan,513614568.9671909
48.5,99.0,Khuvsgul,80817703.82589585
48.5,99.0,Zavkhan,432796865.141295
48.5,99.25,Khuvsgul,513614568.9671909
48.5,99.5,Khuvsgul,513614568.9671513
48.5,99.75,Arkhangai,77825642.07235664
48.5,99.75,Khuvsgul,435788926.89479464
48.5,100.0,Arkhangai,105237692.14343867
48.5,100.0,Khuvsgul,408376876.8237523
48.5,100.25,Arkhangai,163432283.8119894
48.5,100.25,Khuvsgul,350182285.1552015
48.5,100.5,Arkhangai,469080494.90146935
48.5,100.5,Khuvsgul,44534074.065721534
48.5,100.75,Arkhangai,513614568.9671513
48.5,101.0,Arkhangai,513614568.9671909
48.5,101.25,Arkhangai,513614568.9671513
48.5,101.5,Arkhangai,513614568.9671909
48.5,101.75,Arkhangai,513614568.9671909
48.5,102.0,Arkhangai,513614568.9671513
48.5,102.25,Arkhangai,278838454.34587985
48.5,102.25,Bulgan,234776114.62131107
48.5,102.5,Bulgan,513614568.9671513
48.5,102.75,Bulgan,513614568.9671513
48.5,103.0,Bulgan,513614568.96723056
48.5,103.25,Bulgan,513614568.9671909
48.5,103.5,Bulgan,513614568.9671513
48.5,103.75,Bulgan,513614568.9671513
48.5,104.0,Bulgan,513614568.9671513
48.5,104.25,Bulgan,513614568.9671909
48.5,104.5,Bulgan,326586335.1671732
48.5,104.5,Selenge,9476892.877838302
48.5,104.5,Tuv,177551340.92221904
48.5,104.75,Selenge,119002919.19872423
48.5,104.75,Tuv,394611649.7684271
48.5,105.0,Selenge,220462763.10603237
48.5,105.0,Tuv,293151805.86111885
48.5,105.25,Selenge,122933933.28128664
48.5,105.25,Tuv,390680635.68586457
48.5,105.5,Selenge,5844412.834675701
48.5,105.5,Tuv,507770156.13251525
48.5,105.75,Tuv,513614568.96723056
48.5,106.0,Tuv,513614568.9671513
48.5,106.25,Selenge,1603145.9125321053
48.5,106.25,Tuv,512011423.0546192
48.5,106.5,Selenge,129251227.04310225
48.5,106.5,Tuv,384363341.924049
48.5,106.75,Selenge,167966203.3012997
48.5,106.75,Tuv,345648365.6658913
48.5,107.0,Selenge,36918641.81647951
48.5,107.0,Tuv,476695927.1507114
48.5,107.25,Selenge,82472788.6903157
48.5,107.25,Tuv,431141780.27687526
48.5,107.5,Selenge,25509521.086903986
48.5,107.5,Tuv,488105047.88024724
48.5,107.75,Tuv,513614568.9671909
48.5,108.0,Tuv,513614568.9671513
48.5,108.25,Tuv,513614568.9671909
48.5,108.5,Tuv,513614568.9671909
48.5,108.75,Tuv,513614568.9671513
48.5,109.0,Khentii,307708124.7109362
48.5,109.0,Tuv,205906444.25625473
48.5,109.25,Khentii,513614568.9671513
48.5,109.5,Khentii,513614568.9671909
48.5,109.75,Khentii,513614568.9671909
48.5,110.0,Khentii,513614568.9671909
48.5,110.25,Khentii,513614568.9671513
48.5,110.5,Khentii,513614568.9671513
48.5,110.75,Khentii,513614568.9671909
48.5,111.0,Khentii,513614568.9671909
48.5,111.25,Khentii,513614568.9671909
48.5,111.5,Khentii,513614568.9671513
48.5,111.75,Khentii,513614568.9671513
48.5,112.0,Khentii,513614568.9671909
48.5,112.25,Khentii,513614568.9671909
48.5,112.5,Dornod,283826262.4530755
48.5,112.5,Khentii,229788306.5141154
48.5,112.75,Dornod,513614568.9671513
48.5,113.0,Dornod,513614568.9671513
48.5,113.25,Dornod,513614568.9671513
48.5,113.5,Dornod,513614568.96723056
48.5,113.75,Dornod,513614568.9671909
48.5,114.0,Dornod,513614568.9671513
48.5,114.25,Dornod,513614568.9671513
48.5,114.5,Dornod,513614568.9671513
48.5,114.75,Dornod,513614568.96723056
48.5,115.0,Dornod,513614568.9671909
48.5,115.25,Dornod,513614568.9671513
48.5,115.5,Dornod,513614568.9671909
48.5,115.75,Dornod,384013176.22396386
48.5,116.0,Dornod,619115.2419364701
48.25,88.5,Bayan-Ulgii,57365439.90526214
48.25,88.75,Bayan-Ulgii,469282092.60230994
48.25,89.0,Bayan-Ulgii,516112681.3249223
48.25,89.25,Bayan-Ulgii,516112681.3249223
48.25,89.5,Bayan-Ulgii,516112681.32496214
48.25,89.75,Bayan-Ulgii,516112681.32496214
48.25,90.0,Bayan-Ulgii,516112681.32496214
48.25,90.25,Bayan-Ulgii,516112681.3249223
48.25,90.5,Bayan-Ulgii,516112681.3249223
48.25,90.75,Bayan-Ulgii,425447720.63685536
48.25,90.75,Khovd,90664960.6880669
48.25,91.0,Khovd,516112681.325002
48.25,91.25,Khovd,516112681.32496214
48.25,91.5,Khovd,516112681.3249223
48.25,91.75,Khovd,516112681.3249223
48.25,92.0,Khovd,516112681.32496214
48.25,92.25,Khovd,516112681.3249223
48.25,92.5,Khovd,516112681.325002
48.25,92.75,Khovd,516112681.3249223
48.25,93.0,Khovd,516112681.3249223
48.25,93.25,Khovd,516112681.32496214
48.25,93.5,Khovd,170297629.55237886
48.25,93.5,Zavkhan,345815051.77254343
48.25,93.75,Zavkhan,516112681.32496214
48.25,94.0,Zavkhan,516112681.32496214
48.25,94.25,Zavkhan,516112681.32496214
48.25,94.5,Zavkhan,516112681.3249223
48.25,94.75,Zavkhan,516112681.3249223
48.25,95.0,Zavkhan,516112681.32496214
48.25,95.25,Zavkhan,516112681.32496214
48.25,95.5,Zavkhan,516112681.32496214
48.25,95.75,Zavkhan,516112681.3249223
48.25,96.0,Zavkhan,516112681.3249223
48.25,96.25,Zavkhan,516112681.32496214
48.25,96.5,Zavkhan,516112681.32496214
48.25,96.75,Zavkhan,516112681.32496214
48.25,97.0,Zavkhan,516112681.3249223
48.25,97.25,Zavkhan,516112681.3249223
48.25,97.5,Zavkhan,516112681.32496214
48.25,97.75,Zavkhan,516112681.32496214
48.25,98.0,Zavkhan,516112681.32496214
48.25,98.25,Zavkhan,516112681.3249223
48.25,98.5,Arkhangai,2739108.0383279794
48.25,98.5,Zavkhan,513373573.28659433
48.25,98.75,Arkhangai,169845681.58140892
48.25,98.75,Zavkhan,346266999.7435532
